Product ID,Product Name,Brand,Price (SAR),Currency,Source Site,Source Category,Product URL,Image URL,Gender Target,Age Group,Interest Category,Occasion,Recipient Type,Price Tier,Luxury Level,Recommendation Tags,Data Quality,Source File,Category,Sub Category,Gift Type,Description
GIFT-35218,Botanica 85 Floral Sandals in Raffia & Nappa,Aquazzura,5600.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-aquazzura-botanica-85-floral-sandals-in-raffia-nappa-for-women-219407681_171.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219407681_lpi_in.jpg?ts=1784537359.8953",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Botanica 85 Floral Sandals in Raffia & Nappa by Aquazzura is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-11154,Stanton 8 Seater Dining Set - Walnut/Grey,,6290.0,SAR,Homecenter,Dinning,https://www.homecentre.com/sa/en/buy-stanton-8-seater-dining-set--walnutgrey/p/910010052-HC07022024,,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,"SAR 1,500+",Luxury,"Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 1,500+","Missing: Brand, Image",homecentre-dinning.csv,Home & Décor,Dinning,Single Product,"Stanton 8 Seater Dining Set - Walnut/Grey is a single product in the dinning subcategory, suited to family / home, available from Homecenter."
GIFT-21070,Maisto Diecast Model Truck,,23.99,SAR,Jarir,Toys And Kids,https://www.jarir.com/sa-en/maisto-mdc11021-diecast-jpp-90159110217.html,https://ak-asset.jarir.com/akeneo-prod/catalog/2/5/1/5/25157a10aa5cedd8ea87cd411a18a036de6c1b75_OnlineExclusive_EN.png,Unisex,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Toys & Games | Unisex | Child–Teen | Birthday | General / Any Occasion | Child | Under SAR 100,Missing: Brand,jarir-toys-and-kids.csv,Toys & Games,Toys,Toy / Entertainment,"Maisto Diecast Model Truck is a toy / entertainment in the toys subcategory, suited to child, available from Jarir."
GIFT-42410,طاولة المرح الخارجية للأطفال مع 4 كراسي – جلسات لعب مليئة بالسعادة,,699.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/dbglrXv,https://cdn.salla.sa/qnAdW/9952ea4c-f2e7-4db0-a20b-f289981c03f1-500x500-JD5FApgNcB9HEeOaw0jUK0NJi69aCxLEms7eLD2g.jpg,Male,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 300-699,Premium,Toys & Games | Male | Child–Teen | Birthday | General / Any Occasion | Child | SAR 300-699,Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,اللعب التعاوني - ذكور وإناث
GIFT-14604,Short Handle Artist Brush,,15.0,SAR,Jarir,Arts And Crafts,https://www.jarir.com/sa-en/non-branded-artist-brushes-321446.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/2/321446.jpg",Unisex,All Ages,Arts & Crafts,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Arts & Crafts | Unisex | All Ages | Birthday | General / Any Occasion | Anyone | Under SAR 100,Missing: Brand,jarir-arts-and-crafts.csv,Arts & Crafts,Arts & Crafts,Single Product,"Short Handle Artist Brush is a single product in the arts & crafts subcategory, suited to anyone, available from Jarir."
GIFT-46384,"LEGO, The baby pig house",LEGO,58.0,SAR,eXtra,Gaming,https://extra.com/en-sa/electronic-games/accessories/lego-accessories/lego-the-baby-pig-house/p/100477328,,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,extra.csv,Gaming & Tech,Gaming Hardware & Accessories,Gaming Gift,"LEGO, The baby pig house by LEGO from eXtra."
GIFT-50466,Barro,Steam,1.37,SAR,Steam,PC Games,https://store.steampowered.com/app/618140/Barro,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/618140/capsule_231x87.jpg?t=1742336322,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Barro, a PC game on Steam, released 28 Mar, 2018."
GIFT-37111,Jelly Animal-print Thong Kitten Sandals in TPU,Chloé,3050.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-chloe-jelly-animal-print-thong-kitten-sandals-in-tpu-for-women-219422110_15.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219422110_brown_in.jpg?ts=1773305380.9652",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Jelly Animal-print Thong Kitten Sandals in TPU by Chloé is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-03586,العربية للعود بلاتينيوم مجموعة هدايا - 5 قطع,العربية للعود,2190.0,SAR,Golden Scent,Gift Sets,https://goldenscent.com/p/arabian-oud-platinium-gift-set-gift-set-for-men-and-women,https://assets.goldenscent.com/catalog/product/6/2/6281101827398-arabian-oud-platinium-set.png,Unisex,Teen–Adult,Perfume & Fragrance,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,"1,000+ SAR",Luxury,"Perfume & Fragrance | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | 1,000+ SAR",Complete,goldenscent_Giftsets.csv,Perfume & Fragrance,Perfume & Fragrance,Gift Set / Bundle,"العربية للعود بلاتينيوم مجموعة هدايا - 5 قطع by العربية للعود is a gift set / bundle in the perfume & fragrance subcategory, suited to anyone for general, available from Golden Scent."
GIFT-00432,World Map Gift Set,,,SAR,bateel,Giftboxes,https://bateel.com/en_sa/gifts/signature-collection/world-map.html,https://prod-bateel.gumlet.io/media/catalog/product/cache/f82a4461df9a04b508bd4f33cd3ebb0f/9/3/93_world_map_box_family.jpg,Unisex,All Ages,General Gifts,General / Any Occasion,Anyone,Unknown,Unknown,General Gifts | Unisex | All Ages | General / Any Occasion | Anyone | Unknown,"Missing: Price, Brand",giftboxes.csv,General Gifts,Giftboxes,Gift Set / Bundle,"World Map Gift Set is a gift set / bundle in the giftboxes subcategory, suited to anyone, available from bateel."
GIFT-47687,Sally Face - Episode One,Steam,7.95,SAR,Steam,PC Games,https://store.steampowered.com/app/541570/Sally_Face__Episode_One,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/541570/capsule_231x87.jpg?t=1767808850,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Sally Face - Episode One, a PC game on Steam, released 15 Dec, 2016."
GIFT-43876,روبوت الذكية لون اصفر,,115.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/ydAENDq,https://cdn.salla.sa/qnAdW/5xaQoGADV1kXXk0mThlDUhh1XcoCGWWBXY7i5YIR.jpg,Male,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Male | Child–Teen | Birthday | General / Any Occasion | Child | SAR 100-299,Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,روبوت الذكية لون اصفر from Baby Story.
GIFT-52128,Yakuza Kiwami 3 & Dark Ties,Steam,259.0,SAR,Steam,PC Games,https://store.steampowered.com/app/3937550/Yakuza_Kiwami_3__Dark_Ties,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3937550/ac8c4e75acc1e5fbb3560e53af94772b1d99a3eb/capsule_231x87.jpg?t=1781257873,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Yakuza Kiwami 3 & Dark Ties, a PC game on Steam, released 11 Feb, 2026."
GIFT-45076,باو باترول - مجموعة دمى القطيفة الناعمة مقاس 8 بوصة,,79.01,SAR,Baby Story,Baby Story - Girls,https://baby-story.com/ar/lGXVNRB,https://cdn.salla.sa/qnAdW/VSeTps6phckbFRSi8gD3eYTLJVuLmkWd1LpMO4R9.gif,Female,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Toys & Games | Female | Child–Teen | Birthday | General / Any Occasion | Child | Under SAR 100,Complete,baby-story-girls.csv,Toys & Games,Toys,Toy / Entertainment,باو باترول - مجموعة دمى القطيفة الناعمة مقاس 8 بوصة from Baby Story.
GIFT-14573,Short Handle Artist Brush,,18.0,SAR,Jarir,Arts And Crafts,https://www.jarir.com/sa-en/non-branded-artist-brushes-321452.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/2/321452.jpg",Unisex,All Ages,Arts & Crafts,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Arts & Crafts | Unisex | All Ages | Birthday | General / Any Occasion | Anyone | Under SAR 100,Missing: Brand,jarir-arts-and-crafts.csv,Arts & Crafts,Arts & Crafts,Single Product,"Short Handle Artist Brush is a single product in the arts & crafts subcategory, suited to anyone, available from Jarir."
GIFT-07622,Aigner Gold-tone Fashion Moving A Necklace,,670.0,SAR,Floward,Jewelry | Womens Gift,https://floward.com/en-sa/riyadh/buy-and-send-agj.231001.gnl-gp-necklace-450mm50mm-apendant-wstones-12mm-15mm-pendant-wstones-moving-a-inside-online-210333.html,"https://floward.imgix.net/web/Files/thumPro/b531c96a-2e00-41b6-86c6-ec403ed3a873.jpg?w=308&h=308&fit=crop&auto=format,compress",Unisex,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,SAR 300-699,Premium,Jewelry & Watches | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | SAR 300-699,Missing: Brand,floward-jewelry.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Aigner Gold-tone Fashion Moving A Necklace is a fashion accessory in the jewellery subcategory, suited to anyone, available from Floward."
GIFT-00730,Kids Polo League Backpack,Polo Ralph Lauren,615.0,SAR,Bloomingdales,Baby Gifts,https://en.bloomingdales.sa/polo-ralph-lauren-kids-polo-league-backpack-CLO219739777xNavy.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw95e1072f/sfcc-new-blm-production/2/1/9/7/3/219739790_IN.jpg,Unisex,Child–Teen,Baby & Parenting,General / Any Occasion,Baby / New Parents,SAR 300-699,Premium,Baby & Parenting | Unisex | Child–Teen | General / Any Occasion | Baby / New Parents | SAR 300-699,Complete,blooming-baby-gifts.csv,Baby & Parenting,Bags & Wallets,Single Product,"Kids Polo League Backpack by Polo Ralph Lauren is a single product in the bags & wallets subcategory, suited to baby / new parents, available from Bloomingdales."
GIFT-07071,Läderach Mix Frech Chocolate Metal Can | The Royal Flower Vase,,814.0,SAR,Floward,Chocolate | Home Decor,https://floward.com/en-sa/riyadh/buy-and-send-flowers-gifts-online-227539.html,"https://floward.imgix.net/web/Files/thumPro/2a94438a-5a2f-4bef-8d83-0acba255643b.jpg?w=308&h=308&fit=crop&auto=format,compress",Unisex,All Ages,Food & Sweets,Birthday | Thank You | General / Any Occasion,Anyone,"SAR 700-1,499",Premium,"Food & Sweets | Unisex | All Ages | Birthday | Thank You | General / Any Occasion | Anyone | SAR 700-1,499",Missing: Brand,floward-chocolate.csv,Food & Sweets,Chocolate,Edible Gift,"Läderach Mix Frech Chocolate Metal Can | The Royal Flower Vase is a edible gift in the chocolate subcategory, suited to anyone, available from Floward."
GIFT-02778,Symons Pillow Case,The White Company,425.0,SAR,Bloomingdales,Home Gifts,https://en.bloomingdales.sa/the-white-company-symons-pillow-case-HOM215804368xWhite___Mink.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw46295fe2/sfcc-new-blm-production/2/1/6/2/1/216216246_IN.jpg,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,SAR 300-699,Premium,Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 300-699,Complete,blooming-home-gifts.csv,Home & Décor,Home Gifts,Single Product,"Symons Pillow Case by The White Company is a single product in the home gifts subcategory, suited to family / home, available from Bloomingdales."
GIFT-32177,Dino-print Romper & Bib Set,Monnalisa,650.0,SAR,Ounass,Kids Gifts,https://en-saudi.ounass.com/shop-monnalisa-dino-print-romper-bib-set-for-kids-219246342_181.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219246342_lbl_in.jpg?ts=1767855356.2472",Unisex,Child only,General Gifts,General / Any Occasion,Child,SAR 300-699,Premium,General Gifts | Unisex | Child only | General / Any Occasion | Child | SAR 300-699,Complete,ounass_kids_gifts.csv,General Gifts,Kids Gifts,Single Product,"Dino-print Romper & Bib Set by Monnalisa is a single product in the kids gifts subcategory, suited to child, available from Ounass."
GIFT-28347,Amelia Istanbul Ring in 18kt Gold,Damas,3080.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-damas-amelia-istanbul-ring-in-18kt-gold-for-women-218362653_248.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218362653_gold_in.jpg?ts=1746694034.0727",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Amelia Istanbul Ring in 18kt Gold by Damas is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-12363,Dafan 7-Piece Coffee Table and Side Table Set,,729.0,SAR,Homecenter,Living Room,https://www.homecentre.com/sa/en/buy-dafan-7piece-coffee-table-and-side-table-set/p/168452424,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,All Ages,Home & Décor,Birthday | Thank You | General / Any Occasion,Family / Home,"SAR 700-1,499",Premium,"Home & Décor | Unisex | All Ages | Birthday | Thank You | General / Any Occasion | Family / Home | SAR 700-1,499",Missing: Brand,homecentre-living-room.csv,Home & Décor,Coffee & Tea,Edible Gift,"Dafan 7-Piece Coffee Table and Side Table Set is a edible gift in the coffee & tea subcategory, suited to family / home, available from Homecenter."
GIFT-44522,ديزني - دمية راقصة الباليه بيل,,69.0,SAR,Baby Story,Baby Story - Girls,https://baby-story.com/ar/lGBjEwD,https://cdn.salla.sa/qnAdW/5c7c6d82-15fb-496c-9e78-4dcb7dcbc22a-500x500-gJgG1bwbb3N1GhXV9x5vXAj9phMBQ3KaH0xTSzPh.jpg,Female,Child only,Toys & Games,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Toys & Games | Female | Child only | Birthday | General / Any Occasion | Child | Under SAR 100,Complete,baby-story-girls.csv,Toys & Games,Toys,Toy / Entertainment,ديزني - دمية راقصة الباليه بيل from Baby Story.
GIFT-40021,Viti 70 Sandals in Leather,Studio Amelia,1055.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-studio-amelia-viti-70-sandals-in-leather-for-women-219318828_16.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219318828_burgundy_in.jpg?ts=1775927915.0023",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 700-1,499",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 700-1,499",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Viti 70 Sandals in Leather by Studio Amelia is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-37621,Lotus 95 Flower Pumps in Mesh,MACH&MACH,2800.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-mach-mach-lotus-95-flower-pumps-in-mesh-for-women-219104100_2709.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219104100_blk_in.jpg?ts=1770373331.8178",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Lotus 95 Flower Pumps in Mesh by MACH&MACH is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-40826,"Hydrating Face Cream, 50ml",Bobbi Brown,408.0,SAR,Ounass,Skincare,https://en-saudi.ounass.com/shop-bobbi-brown-hydrating-face-cream-50ml-for-unisex-204755298_242.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/0/204755298_nocolor_in.jpg?ts=1749221829.6559",Unisex,Teen–Adult,Beauty & Self-Care,General / Any Occasion,Anyone,SAR 300-699,Premium,Beauty & Self-Care | Unisex | Teen–Adult | General / Any Occasion | Anyone | SAR 300-699,Complete,ounas-skincare.csv,Beauty & Self-Care,Skincare,Beauty / Self-Care Gift,"Hydrating Face Cream, 50ml by Bobbi Brown is a beauty / self-care gift in the skincare subcategory, suited to anyone, available from Ounass."
GIFT-16262,The Wheel of Time: The Eye of The World,Orion,39.0,SAR,Jarir,Eng Books,https://www.jarir.com/sa-en/orion-english-books-574416.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/d/d/1/2/dd128cf16b062b771e743c68234d9f8793e7021e_574416.jpg",Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-eng-books.csv,Books & Learning,Educational Toys,Single Product,"The Wheel of Time: The Eye of The World by Orion is a single product in the educational toys subcategory, suited to anyone, available from Jarir."
GIFT-18144,3M Post-it 6555 Trendy Self Stick Notes,,45.0,SAR,Jarir,Office,https://www.jarir.com/sa-en/3m-post-it-6555-self-stick-notes-52182.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/52182.jpg",Unisex,All Ages,Office & Study,General / Any Occasion,Anyone,Under SAR 100,Budget,Office & Study | Unisex | All Ages | General / Any Occasion | Anyone | Under SAR 100,Missing: Brand,jarir-office.csv,Office & Study,Office,Single Product,"3M Post-it 6555 Trendy Self Stick Notes is a single product in the office subcategory, suited to anyone, available from Jarir."
